INR,GBP,EUR,JPY,CNY,CHF,CAD,BTC,XRP,ETH
0.0021160306,-0.0006310753,-0.0027886658,-0.0004712906,0.0004438302,-0.0007592953,0.0034760637,-0.000550553,0,-0.079181246
0.0028272741,-0.0006587816,0.0001158376,0.0006886362,0.0003547378,0.0010269653,-0.0007448474,-0.0065527653,0.037932153,-0.0211892991
-0.0006361743,-0.0002289073,0.0019739813,0.0023836597,0.0003612615,0.0020910598,-0.0020142359,0.0128336116,0.0131216773,0.0211892991
0,0,0,0,0,0,0,-0.0022271561,0,-0.0280287236
0,0,0,0,0,0,0,-0.0012939194,-0.0148416577,0
-0.0003939758,-0.001684476,-0.0013556583,-0.0018046011,0.0006263833,-0.0015116736,-0.0011738577,0.0012939194,0.0017199804,0.0137882845
0.0004858528,-0.0001424524,0.0016661182,0.0007949468,2.72136360380629E-05,0.0020439516,0.0006199314,0.0076570781,0,0.0142404391
-0.001801699,-0.0033766492,0.0026088508,-0.0005418513,-0.0005241609,-0.0020439516,-0.0016333019,-0.001504703,-0.017728767,-0.0347621063
-0.0014454402,-0.0039952223,-0.0026864866,0.0014434436,-0.0004702407,-0.0014722617,-0.0004584275,0.0077673057,-0.0209922954,0.0275835216
0.001168605,-0.000699595,-0.0044792928,-0.0019859694,-0.0003274246,-0.001522114,-0.000983977,-0.0092668134,0,0
0,0,0,0,0,0,0,0,0,-0.0471790777
0,0,0,0,0,0,0,-0.0031693664,0,0.0129649772
0.0013364032,-0.0016465897,-0.0050415545,0,0.000115991,-0.0038287891,-0.0014142663,0.0003716684,0,0.0066305789
0.0009717389,0.0027384506,0.0056181792,0.0020219906,0.0003341541,0.0050826821,-0.0003955023,0.0086373561,0,-0.0383449921
0.0014927585,0.0042535425,0.0008856476,-0.0004324913,-0.000061356,0.0010272821,0.0024987866,-0.0035884506,0,0.018749436
-0.0012173915,-0.0023713486,-0.002076496,-0.0007579018,-0.0001431975,-0.0022363308,0.0005242333,0,-0.0147232568,0.0543576623
-0.0001311074,-0.000084452,-0.0007282642,0.0012624339,0.0004839543,0.0001793308,-0.000032746,-0.000188047,0,-0.0669467896
0,0,0,0,0,0,0,-0.0089318209,0,-0.0413926852
0,0,0,0,0,0,0,-0.0087518222,-0.0734289172,0.0539818125
0.000380098,-0.0004782515,0.0023039549,0.0001080366,0.0001498485,0.0019677675,-0.0002620573,0.0019901053,0,-0.0705810743
0.0020911319,0.0021986787,0.0028197277,-0.000360232,4.08585300068296E-05,0.0006687971,0.00009829,0.001089368,0.0734289172,-0.0559514053
-0.0021238859,-0.0007905505,0.0002713493,-0.0025300156,-0.0007224044,0.0016453095,-0.0016410784,-0.0095295099,-0.0413926852,0.0505563734
0.0038610027,0.0035688653,0.0012426174,-0.0019254355,-8.8679652864268E-05,-0.0014671374,0.003275979,0.0059088596,0,-0.0646428347
-0.0013070689,0.0028248287,0.0008174042,-0.001020669,-0.0006827564,-0.0014721105,-0.0007512899,-0.0001802426,-0.0660553193,0.023737847
0,0,0,0,0,0,0,0.0094732418,-0.0017811145,0
0,0,0,0,0,0,0,0.0091198678,0,0.0199710809
-0.0038266958,-0.0024549379,0.0008970209,0.0039237144,0,0.0006251413,-0.0035452808,0.0068244972,0,-0.0150637464
0.0006696501,-0.0012506689,-0.0040027425,0.0009032393,0,-0.0021022587,0.0029564068,-0.0045615595,0,-0.0286451814
0.0011857656,-5.67631289576004E-05,-0.0035443373,-0.003442343,0.0005872352,-0.0046429765,-0.0001964689,0.0028453551,0,-0.0045957517
0.0001896836,-0.0011337067,0.0040475082,0.0066427044,0.0008112622,0.0039249859,-0.0040473242,-0.0060477145,0,-0.0045476278
-0.0017167122,-0.0014129843,0.0013575956,0.0017876666,0.0008233462,-0.0020257359,0.0021106312,0.0026355186,0,0.0328812264
0,0,0,0,0,0,0,-0.0015079685,0,-0.1113078337
0,0,0,0,0,0,0,-0.0018776271,0,0.096910013
-0.0011965302,-0.0001974515,-0.0025565036,-0.0024689134,0.0011405762,0.001621344,-6.58021907143095E-05,0.011389494,0,-0.111759134
0.000236939,-0.0016606764,-0.0026950985,-0.0040014125,0.0003863015,-0.0053371583,0.0030166292,-0.000768663,-0.113988926,-0.0072384089
0.0018122444,-0.0063861835,-0.0076848085,-0.0037828244,0.0001286909,-0.0068806015,0.0013702211,0.0067723836,0,-0.0175851748
0.0034849717,-0.0024293169,-0.0038667612,-0.0016837381,-0.0005760189,-0.0040412742,-0.0014355777,0.0244681169,0,-0.0068394245
-0.0050998661,0.0021802393,0.0087205351,0.0130415552,-0.0010591562,0.0074493289,-0.00337923,-0.0356341042,0,-0.0198948287
0,0,0,0,0,0,0,-0.0034077336,0.1157700405,-0.0096157688
0,0,0,0,0,0,0,-0.0035682774,-0.1162255146,0.0063867987
-0.0039707751,0.0002490776,0.005642012,0.0048837381,1.35952987368737E-05,0.0054250475,-0.0031734249,-0.0061286961,0,0.0404286571
-0.0021558076,0.0002215223,0.0047778507,0.0014053739,0.0004619866,0.0029798886,0.0012920018,0.0174983109,0,0.0330002601
0.002295168,0.0005265688,0.0038447278,0.0020995644,-0.0001358275,0.0053661451,-0.0023217264,0.0920415109,0,-0.076634057
-0.000119448,0.0020569541,-0.0023579524,-6.98181014094124E-05,6.11276038341869E-05,0.0008879465,0.0006646179,-0.1500094577,0.2383967759,0.0162676127
-0.0020423335,-0.0016407905,-0.001017817,-0.0002794032,-0.0001969973,-0.0014660868,0.0002655627,-0.0023457321,0,-0.0033026356
0,0,0,0,0,0,0,-0.0036607414,0,0.0486919239
0,0,0,0,0,0,0,-0.0065778536,0,-0.042061345
0.0004931687,0.0010004228,-0.0016391436,0.0003841318,0.0004753585,0.0002224527,-0.0009634381,0.0026191982,-0.1700060099,0.057038501
-0.0023241143,-0.0001390855,-0.0003115176,-0.0007336389,-0.0008016199,-0.000400497,-0.0027358274,-0.0042482117,0,-0.014977156
-0.0035164112,0.0011697049,0.0045783596,0.0032048867,-0.0042501193,0.0054417481,0.0045612244,-0.007895016,0,-0.0319217136
-0.0037902065,-0.0003902518,0.0008268904,-0.0017388519,-0.0079831714,-0.0018063504,-0.0037253029,0.0111591763,0,0.0103820358
-0.0002316008,0.0025149023,0.0020147413,-0.0014310725,6.99392450759342E-06,4.41468466839305E-05,0.00425489,-0.000818343,0,-0.0369120833
0,0,0,0,0,0,0,0.007088661,0,-0.0157942672
0,0,0,0,0,0,0,-0.0301736991,0,-0.0122344564
-0.0001158482,-0.000420163,0.0017059961,0.0018142162,0,-0.001326361,-0.0006952156,0.0015532723,0,-0.0234810958
-0.0002045106,-0.0025124775,0.0007559523,0.0005567009,-6.9939245075564E-06,-0.0007534066,0.0023789775,-0.005412321,0,0.0884219028
0.0007221755,0.0010590514,0.0009567718,-0.0017769692,0,-0.0003106065,0.0003623101,-0.0044339551,0,-0.0401172232
0.0025723486,-0.0006413133,-0.0027450574,-0.0012587263,6.99392450759342E-06,-0.0040582313,-0.0012529002,0.0064363804,0.1700060099,0.0195955561
-0.0012808744,-0.0010296949,-0.0014648718,-0.0003152522,0,-0.0014810863,-0.0021183524,-0.00184872,0,-0.0227772148
0,0,0,0,0,0,0,0.0033953544,0,-0.1161324638
0,0,0,0,0,0,0,-0.006459173,0,0
0.0010168757,0.0006119567,0.0021793026,0.000700249,-6.9939245075564E-06,0.0016602692,-0.0029297094,-0.0056117057,0,-0.0213048183
-0.0021518069,-5.56680744084772E-05,-0.0021002466,-0.000700249,-4.19654964166423E-05,-0.0007620383,-0.0018411556,-0.0025542389,0,0.163568139
-0.0001497353,-0.0001947821,-0.0028762634,-0.0013335947,2.7977445943487E-05,-0.0024746192,-0.0008394762,-0.0078681378,0,0.1149545157
